material_code,location_code,date,quantity
CC-F06            ,02N ,17-01-2020,1000
CC-F06            ,02N ,20-01-2020,2000
CC-F06            ,02N ,21-01-2020,3000
CC-F06            ,02N ,22-01-2020,4000
CC-F06            ,02N ,23-01-2020,1000
CC-F06            ,02N ,24-01-2020,2000
CC-F06            ,02N ,28-01-2020,3000
CC-F06            ,02N ,29-01-2020,3000
CC-F06            ,02N ,30-01-2020,0
CC-F06            ,02N ,31-01-2020,0
CC-F06            ,02N ,03-02-2020,0
CC-F06            ,02N ,04-02-2020,0
CC-F06            ,02N ,05-02-2020,0
CC-F06            ,02N ,06-02-2020,1000
CC-F06            ,02N ,07-02-2020,2000
CC-F06            ,02N ,10-02-2020,3000
CC-F06            ,02N ,11-02-2020,4000
CC-F06            ,02N ,12-02-2020,1000
CC-F06            ,02N ,13-02-2020,2000
CC-F06            ,02N ,14-02-2020,3000
CC-F06            ,02N ,17-02-2020,1000
CC-F06            ,02N ,18-02-2020,2000
CC-F06            ,02N ,19-02-2020,3000
CC-F06            ,02N ,20-02-2020,1000
CC-F06            ,02N ,21-02-2020,2000
CC-F06            ,02N ,24-02-2020,3000
CC-F06            ,02N ,25-02-2020,1000
CC-F06            ,02N ,26-02-2020,1667
CC-F06            ,02N ,27-02-2020,1667
CC-F06            ,02N ,28-02-2020,0
CC-F06            ,02N ,02-03-2020,0
CC-F06            ,02N ,03-03-2020,0
CC-F06            ,02N ,04-03-2020,0
CC-F06            ,02N ,05-03-2020,0
CC-F06            ,02N ,06-03-2020,0
CC-F06            ,02N ,10-03-2020,0
CC-F06            ,02N ,11-03-2020,0
CC-F06            ,02N ,12-03-2020,0
CC-F06            ,02N ,13-03-2020,0
CC-F06            ,02N ,16-03-2020,0
CC-F06            ,02N ,17-03-2020,1000
CC-F06            ,02N ,18-03-2020,2000
CC-F06            ,02N ,19-03-2020,1000
CC-F06            ,02N ,20-03-2020,2000
CC-F06            ,02N ,23-03-2020,3000
CC-F06            ,02N ,24-03-2020,4000
CC-F06            ,02N ,25-03-2020,1000
CC-F06            ,02N ,26-03-2020,1667
CC-F06            ,02N ,27-03-2020,1667
CC-F06            ,02N ,30-03-2020,1667
CC-F06            ,02N ,31-03-2020,2667
CC-F06            ,02N ,01-04-2020,3667
CC-F06            ,02N ,02-04-2020,1000
CC-F06            ,02N ,03-04-2020,2000
CC-F06            ,02N ,06-04-2020,3000
CC-F06            ,02N ,07-04-2020,1000
CC-F06            ,02N ,08-04-2020,2000
CC-F06            ,02N ,09-04-2020,2666
CC-F06            ,02N ,14-04-2020,2666
CC-F06            ,02N ,15-04-2020,2666
CC-F06            ,02N ,16-04-2020,2666
CC-F06            ,02N ,17-04-2020,0
CC-F06            ,02N ,20-04-2020,0
CC-F06            ,02N ,21-04-2020,0
CC-F06            ,02N ,22-04-2020,0
CC-F06            ,02N ,23-04-2020,0
CC-F06            ,02N ,24-04-2020,0
CC-F06            ,02N ,27-04-2020,0
CC-F06            ,02N ,28-04-2020,0
CC-F06            ,02N ,29-04-2020,0
CC-F06            ,02N ,30-04-2020,1000
CC-F06            ,02N ,01-05-2020,2000
CC-F06            ,02N ,04-05-2020,3000
CC-F06            ,02N ,05-05-2020,4000
CC-F06            ,02N ,06-05-2020,1000
CC-F06            ,02N ,07-05-2020,2000
CC-F06            ,02N ,08-05-2020,3000
CC-F06            ,02N ,11-05-2020,667
CC-F06            ,02S ,02-07-2019,0
CC-F06            ,02S ,03-07-2019,0
CC-F06            ,02S ,04-07-2019,0
CC-F06            ,02S ,05-07-2019,0
CC-F06            ,02S ,08-07-2019,0
CC-F06            ,02S ,09-07-2019,0
CC-F06            ,02S ,10-07-2019,0
CC-F06            ,02S ,11-07-2019,0
CC-F06            ,02S ,12-07-2019,0
CC-F06            ,02S ,15-07-2019,0
CC-F06            ,02S ,16-07-2019,0
CC-F06            ,02S ,17-07-2019,0
CC-F06            ,02S ,18-07-2019,0
CC-F06            ,02S ,19-07-2019,750
CC-F06            ,02S ,22-07-2019,1500
CC-F06            ,02S ,23-07-2019,2250
CC-F06            ,02S ,24-07-2019,750
CC-F06            ,02S ,25-07-2019,1500
CC-F06            ,02S ,26-07-2019,750
CC-F06            ,02S ,29-07-2019,1500
CC-F06            ,02S ,30-07-2019,2250
CC-F06            ,02S ,31-07-2019,3000
CC-F06            ,02S ,01-08-2019,3750
CC-F06            ,02S ,02-08-2019,750
CC-F06            ,02S ,05-08-2019,1500
CC-F06            ,02S ,06-08-2019,2250
CC-F06            ,02S ,07-08-2019,3000
CC-F06            ,02S ,08-08-2019,750
CC-F06            ,02S ,09-08-2019,1500
CC-F06            ,02S ,12-08-2019,2250
CC-F06            ,02S ,13-08-2019,3000
CC-F06            ,02S ,14-08-2019,750
CC-F06            ,02S ,15-08-2019,1500
CC-F06            ,02S ,16-08-2019,0
CC-F06            ,02S ,19-08-2019,0
CC-F06            ,02S ,20-08-2019,0
CC-F06            ,02S ,21-08-2019,0
CC-F06            ,02S ,22-08-2019,0
CC-F06            ,02S ,23-08-2019,750
CC-F06            ,02S ,26-08-2019,1500
CC-F06            ,02S ,27-08-2019,2250
CC-F06            ,02S ,28-08-2019,3000
CC-F06            ,02S ,29-08-2019,3750
CC-F06            ,02S ,30-08-2019,750
CC-F06            ,02S ,02-09-2019,1500
CC-F06            ,02S ,03-09-2019,2250
CC-F06            ,02S ,04-09-2019,3000
CC-F06            ,02S ,05-09-2019,750
CC-F06            ,02S ,06-09-2019,1500
CC-F06            ,02S ,09-09-2019,2250
CC-F06            ,02S ,10-09-2019,3000
CC-F06            ,02S ,11-09-2019,750
CC-F06            ,02S ,12-09-2019,1500
CC-F06            ,02S ,13-09-2019,2250
CC-F06            ,02S ,16-09-2019,3000
CC-F06            ,02S ,17-09-2019,750
CC-F06            ,02S ,18-09-2019,1500
CC-F06            ,02S ,19-09-2019,2250
CC-F06            ,02S ,20-09-2019,3000
CC-F06            ,02S ,23-09-2019,750
CC-F06            ,02S ,24-09-2019,1500
CC-F06            ,02S ,25-09-2019,2250
CC-F06            ,02S ,26-09-2019,3000
CC-F06            ,02S ,27-09-2019,3249
CC-F06            ,02S ,30-09-2019,3249
CC-F06            ,02S ,01-10-2019,3249
CC-F06            ,02S ,02-10-2019,0
CC-F06            ,02S ,03-10-2019,750
CC-F06            ,02S ,04-10-2019,1500
CC-F06            ,02S ,07-10-2019,2250
CC-F06            ,02S ,08-10-2019,3000
CC-F06            ,02S ,09-10-2019,750
CC-F06            ,02S ,10-10-2019,1500
CC-F06            ,02S ,11-10-2019,2250
CC-F06            ,02S ,14-10-2019,3000
CC-F06            ,02S ,15-10-2019,334
CC-F06            ,02S ,16-10-2019,334
CC-F06            ,02S ,17-10-2019,334
CC-F06            ,02S ,18-10-2019,334
CC-F06            ,02S ,21-10-2019,334
CC-F06            ,02S ,22-10-2019,334
CC-F06            ,02S ,23-10-2019,334
CC-F06            ,02S ,24-10-2019,334
CC-F06            ,02S ,25-10-2019,334
CC-F06            ,02S ,28-10-2019,1084
CC-F06            ,02S ,29-10-2019,1834
CC-F06            ,02S ,30-10-2019,2584
CC-F06            ,02S ,31-10-2019,3334
CC-F06            ,02S ,01-11-2019,750
CC-F06            ,02S ,04-11-2019,1500
CC-F06            ,02S ,05-11-2019,2250
CC-F06            ,02S ,06-11-2019,3000
CC-F06            ,02S ,07-11-2019,750
CC-F06            ,02S ,08-11-2019,1500
CC-F06            ,02S ,11-11-2019,2250
CC-F06            ,02S ,12-11-2019,3000
CC-F06            ,02S ,13-11-2019,750
CC-F06            ,02S ,14-11-2019,1500
CC-F06            ,02S ,15-11-2019,2250
CC-F06            ,02S ,18-11-2019,3000
CC-F06            ,02S ,19-11-2019,750
CC-F06            ,02S ,20-11-2019,1500
CC-F06            ,02S ,21-11-2019,2250
CC-F06            ,02S ,22-11-2019,3000
CC-F06            ,02S ,25-11-2019,3750
CC-F06            ,02S ,26-11-2019,750
CC-F06            ,02S ,27-11-2019,1500
CC-F06            ,02S ,28-11-2019,2250
CC-F06            ,02S ,29-11-2019,750
CC-F06            ,02S ,02-12-2019,1500
CC-F06            ,02S ,03-12-2019,2250
CC-F06            ,02S ,04-12-2019,3000
CC-F06            ,02S ,05-12-2019,750
CC-F06            ,02S ,06-12-2019,1500
CC-F06            ,02S ,09-12-2019,2250
CC-F06            ,02S ,10-12-2019,3000
CC-F06            ,02S ,11-12-2019,3750
CC-F06            ,02S ,12-12-2019,750
CC-F06            ,02S ,13-12-2019,1500
CC-F06            ,02S ,16-12-2019,2250
CC-F06            ,02S ,17-12-2019,3000
CC-F06            ,02S ,18-12-2019,750
CC-F06            ,02S ,19-12-2019,1166
CC-F06            ,02S ,20-12-2019,1916
CC-F06            ,02S ,23-12-2019,2666
CC-F06            ,02S ,24-12-2019,750
CC-F06            ,02S ,25-12-2019,1500
CC-F06            ,02S ,26-12-2019,2250
CC-F06            ,02S ,27-12-2019,3000
CC-F06            ,02S ,30-12-2019,750
CC-F06            ,02S ,31-12-2019,1500
CC-F06            ,02S ,02-01-2020,2250
CC-F06            ,02S ,03-01-2020,250
CC-F06            ,02S ,06-01-2020,1000
CC-F06            ,02S ,07-01-2020,1678
CC-F06            ,02S ,08-01-2020,1678
CC-F06            ,02S ,09-01-2020,1678
CC-F06            ,02S ,10-01-2020,1678
CC-F06            ,02S ,13-01-2020,1678
CC-F06            ,02S ,14-01-2020,0
CC-F06            ,02S ,15-01-2020,0
CC-F06            ,02S ,16-01-2020,0
CC-F06            ,02S ,17-01-2020,1000
CC-F06            ,02S ,20-01-2020,2000
CC-F06            ,02S ,21-01-2020,1000
CC-F06            ,02S ,22-01-2020,2000
CC-F06            ,02S ,23-01-2020,3000
CC-F06            ,02S ,24-01-2020,4000
CC-F06            ,02S ,28-01-2020,1000
CC-F06            ,02S ,29-01-2020,1000
CC-F06            ,02S ,30-01-2020,1000
CC-F06            ,02S ,31-01-2020,1000
CC-F06            ,02S ,03-02-2020,1000
CC-F06            ,02S ,04-02-2020,1000
CC-F06            ,02S ,05-02-2020,1000
CC-F06            ,02S ,06-02-2020,2000
CC-F06            ,02S ,07-02-2020,3000
CC-F06            ,02S ,10-02-2020,4000
CC-F06            ,02S ,11-02-2020,1000
CC-F06            ,02S ,12-02-2020,2000
CC-F06            ,02S ,13-02-2020,3000
CC-F06            ,02S ,14-02-2020,1000
CC-F06            ,02S ,17-02-2020,2000
CC-F06            ,02S ,18-02-2020,3000
CC-F06            ,02S ,19-02-2020,1000
CC-F06            ,02S ,20-02-2020,2000
CC-F06            ,02S ,21-02-2020,3000
CC-F06            ,02S ,24-02-2020,1000
CC-F06            ,02S ,25-02-2020,2000
CC-F06            ,02S ,26-02-2020,2667
CC-F06            ,02S ,27-02-2020,2667
CC-F06            ,02S ,28-02-2020,0
CC-F06            ,02S ,02-03-2020,0
CC-F06            ,02S ,03-03-2020,0
CC-F06            ,02S ,04-03-2020,0
CC-F06            ,02S ,05-03-2020,0
CC-F06            ,02S ,06-03-2020,0
CC-F06            ,02S ,10-03-2020,0
CC-F06            ,02S ,11-03-2020,0
CC-F06            ,02S ,12-03-2020,0
CC-F06            ,02S ,13-03-2020,0
CC-F06            ,02S ,16-03-2020,0
CC-F06            ,02S ,17-03-2020,1000
CC-F06            ,02S ,18-03-2020,2000
CC-F06            ,02S ,19-03-2020,3000
CC-F06            ,02S ,20-03-2020,1000
CC-F06            ,02S ,23-03-2020,2000
CC-F06            ,02S ,24-03-2020,3000
CC-F06            ,02S ,25-03-2020,4000
CC-F06            ,02S ,26-03-2020,4667
CC-F06            ,02S ,27-03-2020,356
CC-F06            ,02S ,30-03-2020,356
CC-F06            ,02S ,31-03-2020,1356
CC-F06            ,02S ,01-04-2020,2356
CC-F06            ,02S ,02-04-2020,3356
CC-F06            ,02S ,03-04-2020,4356
CC-F06            ,02S ,06-04-2020,5356
CC-F06            ,02S ,07-04-2020,1833
CC-F06            ,02S ,08-04-2020,2833
CC-F06            ,02S ,09-04-2020,3499
CC-F06            ,02S ,14-04-2020,3499
CC-F06            ,02S ,15-04-2020,3499
CC-F06            ,02S ,16-04-2020,3499
CC-F06            ,02S ,17-04-2020,0
CC-F06            ,02S ,20-04-2020,0
CC-F06            ,02S ,21-04-2020,0
CC-F06            ,02S ,22-04-2020,0
CC-F06            ,02S ,23-04-2020,0
CC-F06            ,02S ,24-04-2020,0
CC-F06            ,02S ,27-04-2020,0
CC-F06            ,02S ,28-04-2020,0
CC-F06            ,02S ,29-04-2020,0
CC-F06            ,02S ,30-04-2020,1000
CC-F06            ,02S ,01-05-2020,2000
CC-F06            ,02S ,04-05-2020,3000
CC-F06            ,02S ,05-05-2020,4000
CC-F06            ,02S ,06-05-2020,1000
CC-F06            ,02S ,07-05-2020,2000
CC-F06            ,02S ,08-05-2020,1000
CC-F06            ,02S ,11-05-2020,1667
CC-F06            ,02W ,02-07-2019,0
CC-F06            ,02W ,03-07-2019,0
CC-F06            ,02W ,04-07-2019,0
CC-F06            ,02W ,05-07-2019,0
CC-F06            ,02W ,08-07-2019,0
CC-F06            ,02W ,09-07-2019,0
CC-F06            ,02W ,10-07-2019,0
CC-F06            ,02W ,11-07-2019,0
CC-F06            ,02W ,12-07-2019,0
CC-F06            ,02W ,15-07-2019,0
CC-F06            ,02W ,16-07-2019,0
CC-F06            ,02W ,17-07-2019,0
CC-F06            ,02W ,18-07-2019,0
CC-F06            ,02W ,19-07-2019,750
CC-F06            ,02W ,22-07-2019,1500
CC-F06            ,02W ,23-07-2019,2250
CC-F06            ,02W ,24-07-2019,3000
CC-F06            ,02W ,25-07-2019,750
CC-F06            ,02W ,26-07-2019,1500
CC-F06            ,02W ,29-07-2019,2250
CC-F06            ,02W ,30-07-2019,3000
CC-F06            ,02W ,31-07-2019,3750
CC-F06            ,02W ,01-08-2019,4500
CC-F06            ,02W ,02-08-2019,750
CC-F06            ,02W ,05-08-2019,1500
CC-F06            ,02W ,06-08-2019,2250
CC-F06            ,02W ,07-08-2019,750
CC-F06            ,02W ,08-08-2019,1500
CC-F06            ,02W ,09-08-2019,2250
CC-F06            ,02W ,12-08-2019,3000
CC-F06            ,02W ,13-08-2019,750
CC-F06            ,02W ,14-08-2019,1500
CC-F06            ,02W ,15-08-2019,2250
CC-F06            ,02W ,16-08-2019,2250
CC-F06            ,02W ,19-08-2019,2250
CC-F06            ,02W ,20-08-2019,2250
CC-F06            ,02W ,21-08-2019,2250
CC-F06            ,02W ,22-08-2019,2250
CC-F06            ,02W ,23-08-2019,3000
CC-F06            ,02W ,26-08-2019,750
CC-F06            ,02W ,27-08-2019,1500
CC-F06            ,02W ,28-08-2019,2250
CC-F06            ,02W ,29-08-2019,3000
CC-F06            ,02W ,30-08-2019,3750
CC-F06            ,02W ,02-09-2019,750
CC-F06            ,02W ,03-09-2019,1500
CC-F06            ,02W ,04-09-2019,2250
CC-F06            ,02W ,05-09-2019,3000
CC-F06            ,02W ,06-09-2019,3750
CC-F06            ,02W ,09-09-2019,4500
CC-F06            ,02W ,10-09-2019,750
CC-F06            ,02W ,11-09-2019,1500
CC-F06            ,02W ,12-09-2019,2250
CC-F06            ,02W ,13-09-2019,3000
CC-F06            ,02W ,16-09-2019,750
CC-F06            ,02W ,17-09-2019,1500
CC-F06            ,02W ,18-09-2019,2250
CC-F06            ,02W ,19-09-2019,3000
CC-F06            ,02W ,20-09-2019,3750
CC-F06            ,02W ,23-09-2019,4500
CC-F06            ,02W ,24-09-2019,750
CC-F06            ,02W ,25-09-2019,1500
CC-F06            ,02W ,26-09-2019,2250
CC-F06            ,02W ,27-09-2019,2499
CC-F06            ,02W ,30-09-2019,2499
CC-F06            ,02W ,01-10-2019,2499
CC-F06            ,02W ,02-10-2019,2499
CC-F06            ,02W ,03-10-2019,3249
CC-F06            ,02W ,04-10-2019,3999
CC-F06            ,02W ,07-10-2019,750
CC-F06            ,02W ,08-10-2019,1500
CC-F06            ,02W ,09-10-2019,2250
CC-F06            ,02W ,10-10-2019,3000
CC-F06            ,02W ,11-10-2019,3750
CC-F06            ,02W ,14-10-2019,4500
CC-F06            ,02W ,15-10-2019,334
CC-F06            ,02W ,16-10-2019,334
CC-F06            ,02W ,17-10-2019,334
CC-F06            ,02W ,18-10-2019,334
CC-F06            ,02W ,21-10-2019,334
CC-F06            ,02W ,22-10-2019,334
CC-F06            ,02W ,23-10-2019,334
CC-F06            ,02W ,24-10-2019,334
CC-F06            ,02W ,25-10-2019,334
CC-F06            ,02W ,28-10-2019,1084
CC-F06            ,02W ,29-10-2019,1834
CC-F06            ,02W ,30-10-2019,2584
CC-F06            ,02W ,31-10-2019,3334
CC-F06            ,02W ,01-11-2019,750
CC-F06            ,02W ,04-11-2019,1500
CC-F06            ,02W ,05-11-2019,2250
CC-F06            ,02W ,06-11-2019,3000
CC-F06            ,02W ,07-11-2019,3750
CC-F06            ,02W ,08-11-2019,750
CC-F06            ,02W ,11-11-2019,1500
CC-F06            ,02W ,12-11-2019,2250
CC-F06            ,02W ,13-11-2019,3000
CC-F06            ,02W ,14-11-2019,750
CC-F06            ,02W ,15-11-2019,1500
CC-F06            ,02W ,18-11-2019,2250
CC-F06            ,02W ,19-11-2019,3000
CC-F06            ,02W ,20-11-2019,750
CC-F06            ,02W ,21-11-2019,1500
CC-F06            ,02W ,22-11-2019,2250
CC-F06            ,02W ,25-11-2019,3000
CC-F06            ,02W ,26-11-2019,3750
CC-F06            ,02W ,27-11-2019,4500
CC-F06            ,02W ,28-11-2019,750
CC-F06            ,02W ,29-11-2019,1500
CC-F06            ,02W ,02-12-2019,2250
CC-F06            ,02W ,03-12-2019,3000
CC-F06            ,02W ,04-12-2019,750
CC-F06            ,02W ,05-12-2019,1500
CC-F06            ,02W ,06-12-2019,2250
CC-F06            ,02W ,09-12-2019,3000
CC-F06            ,02W ,10-12-2019,3750
CC-F06            ,02W ,11-12-2019,4500
CC-F06            ,02W ,12-12-2019,1469
CC-F06            ,02W ,13-12-2019,2219
CC-F06            ,02W ,16-12-2019,2969
CC-F06            ,02W ,17-12-2019,750
CC-F06            ,02W ,18-12-2019,1500
CC-F06            ,02W ,19-12-2019,1916
CC-F06            ,02W ,20-12-2019,2666
CC-F06            ,02W ,23-12-2019,3416
CC-F06            ,02W ,24-12-2019,750
CC-F06            ,02W ,25-12-2019,1500
CC-F06            ,02W ,26-12-2019,2250
CC-F06            ,02W ,27-12-2019,3000
CC-F06            ,02W ,30-12-2019,3750
CC-F06            ,02W ,31-12-2019,4500
CC-F06            ,02W ,02-01-2020,750
CC-F06            ,02W ,03-01-2020,1000
CC-F06            ,02W ,06-01-2020,1750
CC-F06            ,02W ,07-01-2020,2428
CC-F06            ,02W ,08-01-2020,0
CC-F06            ,02W ,09-01-2020,0
CC-F06            ,02W ,10-01-2020,0
CC-F06            ,02W ,13-01-2020,0
CC-F06            ,02W ,14-01-2020,0
CC-F06            ,02W ,15-01-2020,0
CC-F06            ,02W ,16-01-2020,0
CC-F06            ,02W ,17-01-2020,1000
CC-F06            ,02W ,20-01-2020,2000
CC-F06            ,02W ,21-01-2020,3000
CC-F06            ,02W ,22-01-2020,1000
CC-F06            ,02W ,23-01-2020,2000
CC-F06            ,02W ,24-01-2020,3000
CC-F06            ,02W ,28-01-2020,4000
CC-F06            ,02W ,29-01-2020,0
CC-F06            ,02W ,30-01-2020,0
CC-F06            ,02W ,31-01-2020,0
CC-F06            ,02W ,03-02-2020,0
CC-F06            ,02W ,04-02-2020,0
CC-F06            ,02W ,05-02-2020,0
CC-F06            ,02W ,06-02-2020,1000
CC-F06            ,02W ,07-02-2020,2000
CC-F06            ,02W ,10-02-2020,3000
CC-F06            ,02W ,11-02-2020,4000
CC-F06            ,02W ,12-02-2020,2026
CC-F06            ,02W ,13-02-2020,3026
CC-F06            ,02W ,14-02-2020,4026
CC-F06            ,02W ,17-02-2020,1071
CC-F06            ,02W ,18-02-2020,2071
CC-F06            ,02W ,19-02-2020,1000
CC-F06            ,02W ,20-02-2020,2000
CC-F06            ,02W ,21-02-2020,3000
CC-F06            ,02W ,24-02-2020,4000
CC-F06            ,02W ,25-02-2020,5000
CC-F06            ,02W ,26-02-2020,1907
CC-F06            ,02W ,27-02-2020,1907
CC-F06            ,02W ,28-02-2020,1907
CC-F06            ,02W ,02-03-2020,1907
CC-F06            ,02W ,03-03-2020,1907
CC-F06            ,02W ,04-03-2020,1907
CC-F06            ,02W ,05-03-2020,1907
CC-F06            ,02W ,06-03-2020,1907
CC-F06            ,02W ,10-03-2020,1907
CC-F06            ,02W ,11-03-2020,1907
CC-F06            ,02W ,12-03-2020,1907
CC-F06            ,02W ,13-03-2020,1907
CC-F06            ,02W ,16-03-2020,1907
CC-F06            ,02W ,17-03-2020,2907
CC-F06            ,02W ,18-03-2020,3907
CC-F06            ,02W ,19-03-2020,4907
CC-F06            ,02W ,20-03-2020,1000
CC-F06            ,02W ,23-03-2020,2000
CC-F06            ,02W ,24-03-2020,3000
CC-F06            ,02W ,25-03-2020,4000
CC-F06            ,02W ,26-03-2020,667
CC-F06            ,02W ,27-03-2020,667
CC-F06            ,02W ,30-03-2020,667
CC-F06            ,02W ,31-03-2020,1667
CC-F06            ,02W ,01-04-2020,2667
CC-F06            ,02W ,02-04-2020,3667
CC-F06            ,02W ,03-04-2020,1000
CC-F06            ,02W ,06-04-2020,2000
CC-F06            ,02W ,07-04-2020,3000
CC-F06            ,02W ,08-04-2020,1000
CC-F06            ,02W ,09-04-2020,1666
CC-F06            ,02W ,14-04-2020,1666
CC-F06            ,02W ,15-04-2020,1666
CC-F06            ,02W ,16-04-2020,1666
CC-F06            ,02W ,17-04-2020,1666
CC-F06            ,02W ,20-04-2020,1666
CC-F06            ,02W ,21-04-2020,1666
CC-F06            ,02W ,22-04-2020,1666
CC-F06            ,02W ,23-04-2020,1666
CC-F06            ,02W ,24-04-2020,1666
CC-F06            ,02W ,27-04-2020,1666
CC-F06            ,02W ,28-04-2020,1666
CC-F06            ,02W ,29-04-2020,1666
CC-F06            ,02W ,30-04-2020,2666
CC-F06            ,02W ,01-05-2020,3666
CC-F06            ,02W ,04-05-2020,4666
CC-F06            ,02W ,05-05-2020,1000
CC-F06            ,02W ,06-05-2020,2000
CC-F06            ,02W ,07-05-2020,3000
CC-F06            ,02W ,08-05-2020,1000
CC-F06            ,02W ,11-05-2020,1667
CC-F11            ,2,02-07-2019,0
CC-F11            ,2,03-07-2019,0
CC-F11            ,2,04-07-2019,0
CC-F11            ,2,05-07-2019,0
CC-F11            ,2,08-07-2019,0
CC-F11            ,2,09-07-2019,0
CC-F11            ,2,10-07-2019,0
CC-F11            ,2,11-07-2019,0
CC-F11            ,2,12-07-2019,0
CC-F11            ,2,15-07-2019,0
CC-F11            ,2,16-07-2019,0
CC-F11            ,2,17-07-2019,0
CC-F11            ,2,18-07-2019,0
CC-F11            ,2,19-07-2019,0
CC-F11            ,2,22-07-2019,1600
CC-F11            ,2,23-07-2019,17401
CC-F11            ,2,24-07-2019,15151
CC-F11            ,2,25-07-2019,33901
CC-F11            ,2,26-07-2019,36651
CC-F11            ,2,29-07-2019,34401
CC-F11            ,2,30-07-2019,32151
CC-F11            ,2,31-07-2019,29901
CC-F11            ,2,01-08-2019,27651
CC-F11            ,2,02-08-2019,25401
CC-F11            ,2,05-08-2019,23151
CC-F11            ,2,06-08-2019,20901
CC-F11            ,2,07-08-2019,18651
CC-F11            ,2,08-08-2019,16401
CC-F11            ,2,09-08-2019,14151
CC-F11            ,2,12-08-2019,11901
CC-F11            ,2,13-08-2019,9651
CC-F11            ,2,14-08-2019,7401
CC-F11            ,2,15-08-2019,5151
CC-F11            ,2,16-08-2019,2901
CC-F11            ,2,19-08-2019,651
CC-F11            ,2,20-08-2019,3
CC-F11            ,2,21-08-2019,3003
CC-F11            ,2,22-08-2019,16753
CC-F11            ,2,23-08-2019,14503
CC-F11            ,2,26-08-2019,12253
CC-F11            ,2,27-08-2019,10003
CC-F11            ,2,28-08-2019,7753
CC-F11            ,2,29-08-2019,5503
CC-F11            ,2,30-08-2019,3253
CC-F11            ,2,02-09-2019,9188
CC-F11            ,2,03-09-2019,17753
CC-F11            ,2,04-09-2019,15503
CC-F11            ,2,05-09-2019,13253
CC-F11            ,2,06-09-2019,11003
CC-F11            ,2,09-09-2019,8753
CC-F11            ,2,10-09-2019,6503
CC-F11            ,2,11-09-2019,4253
CC-F11            ,2,12-09-2019,2003
CC-F11            ,2,13-09-2019,2
CC-F11            ,2,16-09-2019,2
CC-F11            ,2,17-09-2019,2
CC-F11            ,2,18-09-2019,14061
CC-F11            ,2,19-09-2019,16752
CC-F11            ,2,20-09-2019,14502
CC-F11            ,2,23-09-2019,12252
CC-F11            ,2,24-09-2019,10002
CC-F11            ,2,25-09-2019,7752
CC-F11            ,2,26-09-2019,5502
CC-F11            ,2,27-09-2019,3252
CC-F11            ,2,30-09-2019,1002
CC-F11            ,2,01-10-2019,3
CC-F11            ,2,02-10-2019,3
CC-F11            ,2,03-10-2019,19003
CC-F11            ,2,04-10-2019,16753
CC-F11            ,2,07-10-2019,14503
CC-F11            ,2,08-10-2019,12253
CC-F11            ,2,09-10-2019,10003
CC-F11            ,2,10-10-2019,7753
CC-F11            ,2,11-10-2019,5503
CC-F11            ,2,14-10-2019,3253
CC-F11            ,2,15-10-2019,1003
CC-F11            ,2,16-10-2019,1
CC-F11            ,2,17-10-2019,1
CC-F11            ,2,18-10-2019,1
CC-F11            ,2,21-10-2019,1
CC-F11            ,2,22-10-2019,1
CC-F11            ,2,23-10-2019,1
CC-F11            ,2,24-10-2019,1
CC-F11            ,2,25-10-2019,1
CC-F11            ,2,28-10-2019,1
CC-F11            ,2,29-10-2019,23534
CC-F11            ,2,30-10-2019,21447
CC-F11            ,2,31-10-2019,19197
CC-F11            ,2,01-11-2019,16947
CC-F11            ,2,04-11-2019,14697
CC-F11            ,2,05-11-2019,12447
CC-F11            ,2,06-11-2019,10197
CC-F11            ,2,07-11-2019,7947
CC-F11            ,2,08-11-2019,5697
CC-F11            ,2,11-11-2019,3447
CC-F11            ,2,12-11-2019,16945
CC-F11            ,2,13-11-2019,18947
CC-F11            ,2,14-11-2019,16697
CC-F11            ,2,15-11-2019,14447
CC-F11            ,2,18-11-2019,12197
CC-F11            ,2,19-11-2019,9947
CC-F11            ,2,20-11-2019,7697
CC-F11            ,2,21-11-2019,5447
CC-F11            ,2,22-11-2019,3197
CC-F11            ,2,25-11-2019,20947
CC-F11            ,2,26-11-2019,18697
CC-F11            ,2,27-11-2019,16447
CC-F11            ,2,28-11-2019,14197
CC-F11            ,2,29-11-2019,11947
CC-F11            ,2,02-12-2019,9697
CC-F11            ,2,03-12-2019,7447
CC-F11            ,2,04-12-2019,8863
CC-F11            ,2,05-12-2019,23947
CC-F11            ,2,06-12-2019,21697
CC-F11            ,2,09-12-2019,19447
CC-F11            ,2,10-12-2019,17197
CC-F11            ,2,11-12-2019,14947
CC-F11            ,2,12-12-2019,12697
CC-F11            ,2,13-12-2019,10447
CC-F11            ,2,16-12-2019,8197
CC-F11            ,2,17-12-2019,5447
CC-F11            ,2,18-12-2019,2697
CC-F11            ,2,19-12-2019,2
CC-F11            ,2,20-12-2019,10568
CC-F11            ,2,23-12-2019,18252
CC-F11            ,2,24-12-2019,15502
CC-F11            ,2,25-12-2019,12752
CC-F11            ,2,26-12-2019,10002
CC-F11            ,2,27-12-2019,7252
CC-F11            ,2,30-12-2019,4502
CC-F11            ,2,31-12-2019,17477
CC-F11            ,2,02-01-2020,20002
CC-F11            ,2,03-01-2020,17252
CC-F11            ,2,06-01-2020,14502
CC-F11            ,2,07-01-2020,11752
CC-F11            ,2,08-01-2020,9002
CC-F11            ,2,09-01-2020,6252
CC-F11            ,2,10-01-2020,3502
CC-F11            ,2,13-01-2020,752
